STATE,OCC_TITLE,median_delta,cpi_delta,adj_delta,num_years
Utah,security guards,15.20241,1.671898,13.43516,10
Utah,crossing guards,8.724833,1.671898,7.056959,10
Utah,lifeguards ski patrol and other recreational protective service workers,19.62916,1.671898,17.794,10
Utah,protective service workers all other,39.59627,1.671898,37.45482,8
Utah,food preparation and serving related occupations,17.53555,1.671898,15.73251,10
Utah,chefs and head cooks,9.031894,1.671898,7.359314,10
Utah,first-line supervisors/managers of food preparation and serving workers,3.224688,2.194364,1.14634,3
Utah,cooks fast food,33.15927,1.671898,31.11656,10
Utah,cooks institution and cafeteria,19.20307,1.671898,17.37446,10
Utah,cooks restaurant,16.95796,1.671898,15.16378,10
Utah,cooks short order,23.93411,1.671898,22.03292,10
Utah,cooks all other,32.53968,1.671898,30.50648,7
Utah,food preparation workers,20.38255,1.671898,18.53583,10
Utah,bartenders,26.31874,1.671898,24.38097,10
Utah,combined food preparation and serving workers including fast food,22.59552,1.671898,20.71486,10
Utah,counter attendants cafeteria food concession and coffee shop,28.80905,1.671898,26.83307,10
Utah,waiters and waitresses,22.92298,1.671898,21.03729,10
Utah,food servers nonrestaurant,15.53809,1.671898,13.76569,10
Utah,dining room and cafeteria attendants and bartender helpers,26.22629,1.671898,24.28993,10
Utah,dishwashers,19.02985,1.671898,17.20389,10
Utah,hosts and hostesses restaurant lounge and coffee shop,22.07067,1.671898,20.19807,10
Utah,food preparation and serving related workers all other,12.0797,1.671898,10.36036,7
Utah,building and grounds cleaning and maintenance occupations,16.62364,1.671898,14.83459,10
Utah,first-line supervisors/managers of housekeeping and janitorial workers,-2.948403,2.194364,-4.902459,3
Utah,first-line supervisors/managers of landscaping lawn service and groundskeeping workers,12.73155,2.194364,10.46179,3
Utah,janitors and cleaners except maids and housekeeping cleaners,7.17322,1.671898,5.529144,10
Utah,maids and housekeeping cleaners,24.49216,1.671898,22.58241,10
Utah,building cleaning workers all other,0,0,0,1
Utah,pest control workers,4.651964,1.671898,3.046568,10
Utah,landscaping and groundskeeping workers,29.36547,1.671898,27.38096,10
Utah,pesticide handlers sprayers and applicators vegetation,18.68979,1.671898,16.86904,10
Utah,tree trimmers and pruners,11.45311,1.671898,9.743381,10
Utah,grounds maintenance workers all other,49.15531,1.671898,46.86721,10
Utah,personal care and service occupations,18.62069,1.671898,16.801,10
Utah,first-line supervisors/managers of personal service workers,0.1669449,2.194364,-1.849838,3
Utah,animal trainers,-11.62865,1.671898,-12.9843,10
Utah,nonfarm animal caretakers,21.81093,1.671898,19.9423,10
Utah,motion picture projectionists,48.24447,1.671898,45.97035,10
Utah,ushers lobby attendants and ticket takers,13.83178,1.671898,12.08555,10
Utah,amusement and recreation attendants,23.42342,1.671898,21.53006,10
Utah,costume attendants,43.8224,1.671898,41.6161,9
Utah,locker room coatroom and dressing room attendants,32.43087,1.671898,30.39934,10
Utah,embalmers,11.27857,2.089864,9.144757,7
Utah,funeral attendants,-12.62982,1.671898,-13.97011,8
Utah,hairdressers hairstylists and cosmetologists,20.89165,1.671898,19.03713,10
Utah,manicurists and pedicurists,35.44797,1.671898,33.37014,10
Utah,skin care specialists,21.23702,2.194364,18.79601,3
Utah,baggage porters and bellhops,29.80041,1.671898,27.80923,10
Utah,concierges,35.78072,1.671898,33.69779,10
Utah,tour guides and escorts,9.609478,1.671898,7.928029,10
Utah,travel guides,-11.10664,1.671898,-12.4703,8
Utah,flight attendants,41.17647,1.567398,39.14612,7
Utah,transportation attendants except flight attendants and baggage porters,-9.316518,2.194364,-11.14235,3
Utah,child care workers,7.46988,2.194364,5.306055,3
Utah,personal and home care aides,-2.033368,2.194364,-4.005847,3
Utah,fitness trainers and aerobics instructors,-17.64978,1.671898,-18.91306,10
Utah,recreation workers,9.446093,1.671898,7.767144,10
Utah,residential advisors,28.13142,1.671898,26.16583,10
Utah,personal care and service workers all other,45.20958,1.671898,42.98201,10
Utah,sales and related occupations,16.14447,1.671898,14.36278,10
Utah,first-line supervisors/managers of retail sales workers,-2.389186,2.194364,-4.3545,3
Utah,first-line supervisors/managers of non-retail sales workers,-7.308669,2.194364,-9.174933,3
Utah,cashiers,17.21504,1.671898,15.41693,10
Utah,counter and rental clerks,15.01517,1.671898,13.2508,10
Utah,parts salespersons,23.80952,1.671898,21.91024,10
Utah,retail salespersons,9.22379,1.671898,7.548261,10
Utah,advertising sales agents,20.02497,1.671898,18.18375,10
Utah,insurance sales agents,11.48515,1.671898,9.774923,10
Utah,securities commodities and financial services sales agents,8.897403,1.671898,7.226877,10
Utah,travel agents,34.59314,1.671898,32.52843,10
Utah,sales representatives services all other,2.004567,1.671898,0.439779,10
Utah,sales representatives wholesale and manufacturing technical and scientific products,25.23215,1.671898,23.31104,10
Utah,sales representatives wholesale and manufacturing except technical and scientific products,12.25077,1.671898,10.5288,10
Utah,demonstrators and product promoters,-8.32163,1.671898,-9.728008,10
Utah,real estate brokers,-1.834711,1.671898,-3.3406,9
Utah,real estate sales agents,1.540719,1.671898,-0.01695372,10
Utah,sales engineers,20.49969,1.671898,18.65118,10
Utah,telemarketers,20.12282,1.671898,18.28008,10
Utah,door-to-door sales workers news and street vendors and related workers,-34.66605,1.253923,-35.41774,4
Utah,sales and related workers all other,3.699703,1.671898,2.108916,10
Utah,office and administrative support occupations,19.78278,1.671898,17.94527,10
Utah,first-line supervisors/managers of office and administrative support workers,6.062912,2.194364,3.927422,3
Utah,switchboard operators including answering service,13.12057,1.671898,11.38525,10
Utah,telephone operators,-4.708672,1.358415,-5.896384,9
Utah,bill and account collectors,3.945051,1.671898,2.350496,10
Utah,billing and posting clerks and machine operators,6.699285,2.194364,4.550975,3
Utah,bookkeeping accounting and auditing clerks,27.47525,1.671898,25.51974,10
Utah,payroll and timekeeping clerks,24.43882,1.671898,22.52988,10
Utah,procurement clerks,23.31907,1.671898,21.42731,10
Utah,tellers,18.40984,1.671898,16.59339,10
Utah,brokerage clerks,71.03201,1.671898,68.4083,9
Utah,correspondence clerks,124.4514,1.671898,121.0083,10
Utah,court municipal and license clerks,17.86492,1.671898,16.05684,10
Utah,credit authorizers checkers and clerks,11.46576,1.671898,9.755838,10
Utah,customer service representatives,13.82937,1.671898,12.08318,10
Utah,eligibility interviewers government programs,-1.013597,1.671898,-2.532093,10
Utah,file clerks,20.70598,1.671898,18.85431,10
Utah,hotel motel and resort desk clerks,9.472551,1.671898,7.793204,10
Utah,interviewers except eligibility and loan,37.53015,1.671898,35.42038,10
Utah,library assistants clerical,19.4,1.671898,17.56836,10
Utah,loan interviewers and clerks,39.02544,1.671898,36.89274,10
Utah,new accounts clerks,25.85895,1.671898,23.92824,10
Utah,order clerks,25.25641,1.671898,23.33493,10
Utah,human resources assistants except payroll and timekeeping,21.14662,1.671898,19.28819,10
Utah,receptionists and information clerks,24.65361,1.671898,22.74137,10
Utah,reservation and transportation ticket agents and travel clerks,10.53754,1.671898,8.841858,10
Utah,all other information and record clerks,3.316162,2.194364,1.235972,3
Utah,cargo and freight agents,48.72575,1.671898,46.44424,10
Utah,couriers and messengers,15.14878,1.671898,13.38236,10
Utah,police fire and ambulance dispatchers,17.15023,1.671898,15.3531,10
Utah,dispatchers except police fire and ambulance,28.20428,1.671898,26.23758,10
Utah,meter readers utilities,25.14765,1.671898,23.22785,10
Utah,postal service clerks,24.49619,1.671898,22.58638,10
Utah,postal service mail carriers,32.2364,1.671898,30.20785,10
Utah,postal service mail sorters processors and processing machine operators,32.66538,1.671898,30.63025,10
Utah,production planning and expediting clerks,47.94615,1.671898,45.67659,10
Utah,shipping receiving and traffic clerks,22.11697,1.671898,20.24366,10
Utah,stock clerks and order fillers,14.5213,1.671898,12.76451,10
Utah,weighers measurers checkers and samplers recordkeeping,4.236984,1.671898,2.63795,10
Utah,executive secretaries and administrative assistants,2.626539,2.194364,0.5602337,3
Utah,legal secretaries,4.441977,1.671898,2.839796,10
Utah,medical secretaries,26.428,1.671898,24.48854,10
Utah,secretaries except legal medical and executive,4.524887,2.194364,2.420361,3
Utah,computer operators,47.86509,1.671898,45.59679,10
Utah,data entry keyers,13.77,1.671898,12.02473,10
Utah,desktop publishers,41.8768,1.671898,39.70035,10
Utah,insurance claims and policy processing clerks,32.03571,1.671898,30.01024,10
Utah,mail clerks and mail machine operators except postal service,38.4048,1.671898,36.28161,10
Utah,office clerks general,22.86096,1.671898,20.97623,10
Utah,office machine operators except computer,3.713331,1.671898,2.122328,10
Utah,proofreaders and copy markers,62.1547,1.671898,59.66719,9
Utah,statistical assistants,37.87924,1.671898,35.76413,10
Utah,office and administrative support workers all other,33.80559,1.671898,31.75296,10
Utah,farming fishing and forestry occupations,16.94915,1.671898,15.1551,10
Utah,first-line supervisors/managers of farming fishing and forestry workers,14.51247,2.194364,12.20684,3
Utah,agricultural inspectors,-13.04837,1.462907,-14.2155,6
Utah,graders and sorters agricultural products,-2.906977,2.194364,-4.861864,3
Utah,agricultural equipment operators,21.75021,1.671898,19.88252,9
Utah,farmworkers and laborers crop nursery and greenhouse,10.50895,1.671898,8.813704,10
Utah,farmworkers farm and ranch animals,74.69636,2.194364,71.17899,3
Utah,construction and extraction occupations,20.5314,1.671898,18.6824,10
Utah,first-line supervisors/managers of construction trades and extraction workers,10.01216,2.194364,7.797149,3
Utah,boilermakers,19.07945,1.671898,17.25273,10
Utah,brickmasons and blockmasons,-5.691057,1.671898,-7.137796,10
Utah,stonemasons,5.433855,1.671898,3.816466,10
Utah,carpenters,11.64404,1.671898,9.931383,10
Utah,carpet installers,-10.76835,1.671898,-12.1372,10
Utah,floor layers except carpet wood and hard tiles,17.34001,1.671898,15.53997,10
Utah,floor sanders and finishers,-40.13434,1.567398,-40.9953,6
Utah,tile and marble setters,10.82943,1.671898,9.129273,10
Utah,cement masons and concrete finishers,15.80415,1.671898,14.02767,10
Utah,construction laborers,29.40409,1.671898,27.41898,10
Utah,paving surfacing and tamping equipment operators,48.73212,1.671898,46.45052,10
Utah,operating engineers and other construction equipment operators,23.78101,1.671898,21.88216,10
Utah,drywall and ceiling tile installers,8.449883,1.671898,6.786222,10
Utah,tapers,-1.52484,1.671898,-3.035487,10
Utah,electricians,25.20828,1.671898,23.28754,10
Utah,glaziers,15.70681,1.671898,13.93182,10
Utah,insulation workers floor ceiling and wall,32.65078,1.671898,30.61588,10
Utah,insulation workers mechanical,20.80514,1.671898,18.95195,10
Utah,painters construction and maintenance,18.72536,1.671898,16.90408,10
Utah,pipelayers,28.72377,1.671898,26.7491,10
Utah,plumbers pipefitters and steamfitters,16.65912,1.671898,14.86953,10
Utah,plasterers and stucco masons,25.24964,1.671898,23.32826,10
Utah,reinforcing iron and rebar workers,1.528839,1.358415,0.263379,9
Utah,roofers,3.301477,1.671898,1.716797,10
Utah,sheet metal workers,7.447561,1.671898,5.799279,10
Utah,structural iron and steel workers,-8.348751,1.671898,-9.754711,10
Utah,helpers--brickmasons blockmasons stonemasons and tile and marble setters,34.18003,1.671898,32.12167,10
Utah,helpers--carpenters,29.62645,1.671898,27.63793,10
Utah,helpers--electricians,12.06897,1.671898,10.34979,10
Utah,helpers--painters paperhangers plasterers and stucco masons,37.6394,1.671898,35.52797,10
Utah,helpers--pipelayers plumbers pipefitters and steamfitters,15.55264,1.671898,13.78003,10
Utah,helpers--roofers,9.64467,1.671898,7.962682,10
Utah,helpers construction trades all other,13.77905,1.671898,12.03364,10
Utah,construction and building inspectors,31.28555,1.671898,29.27158,10
Utah,fence erectors,30.6847,1.671898,28.67994,10
Utah,hazardous materials removal workers,11.94483,1.671898,10.22755,10
Utah,highway maintenance workers,-2.77707,1.671898,-4.268505,9
Utah,septic tank servicers and sewer pipe cleaners,-1.84582,1.671898,-3.351542,10
Utah,construction and related workers all other,21.9323,1.358415,20.41252,9
Utah,derrick operators oil and gas,43.76767,1.671898,41.56222,10
Utah,rotary drill operators oil and gas,32.71575,1.671898,30.67984,10
Utah,service unit operators oil gas and mining,30.2288,1.671898,28.23104,10
Utah,earth drillers except oil and gas,47.53521,1.671898,45.27196,10
Utah,continuous mining machine operators,18.80268,1.567398,17.09411,8
Utah,mine cutting and channeling machine operators,41.68383,1.671898,39.51034,10
Utah,mining machine operators all other,-0.3508772,1.462907,-1.688453,2
Utah,rock splitters quarry,41.97578,1.671898,39.79781,9
Utah,roof bolters mining,31.33993,1.671898,29.32512,9
Utah,roustabouts oil and gas,16.36364,1.671898,14.57858,10
Utah,helpers--extraction workers,27.17087,1.358415,25.58581,8
Utah,extraction workers all other,-9.662921,1.462907,-10.8755,6
Utah,installation maintenance and repair occupations,16.65783,1.671898,14.86825,10
Utah,first-line supervisors/managers of mechanics installers and repairers,2.889246,2.194364,0.8176466,3
Utah,computer automated teller and office machine repairers,-4.423128,1.671898,-5.889314,10
Utah,telecommunications equipment installers and repairers except line installers,0.532016,1.671898,-1.010181,10
Utah,avionics technicians,18.11414,1.671898,16.30223,10
Utah,electric motor power tool and related repairers,51.3181,1.671898,48.99683,9
Utah,electrical and electronics installers and repairers transportation equipment,34.35151,1.671898,32.29051,7
